koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,label,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,depth_duration_ratio,insol_prad_ratio,stellar_luminosity_proxy
0,0,0,0,1.632916419,3.298e-06,-3.298e-06,0.136,0.322,-0.136,134.54956,0.00166,-0.00166,1.5599,0.0578,-0.0578,209.2,8.0,-8.0,1.13,0.05,-0.06,1237.0,554.07,93.18,-84.14,31.0,4979.0,82.0,-74.0,4.538,0.049,-0.036,0.803,0.037,-0.041,282.46811,43.889912,14.458,1,False,True,134.1110749977082,490.3269997106199,3210.5040110000004
1,0,0,0,1.627538928,8.669e-06,-8.669e-06,0.769,0.057,-0.522,131.91531,0.00422,-0.00422,5.583,0.144,-0.144,39.0,1.5,-1.5,1.42,0.3,-0.4,2520.0,9504.13,5716.28,-5249.63,29.9,6854.0,163.0,-224.0,3.934,0.259,-0.111,2.088,0.433,-0.595,293.30566,45.007969,12.76,0,False,True,6.985490419937234,6693.044582362971,29881.685376
0,0,1,0,1.626630225,1.015e-06,-1.015e-06,1.26,4.827,-0.043,169.820171,0.000487,-0.000487,2.1145,0.0285,-0.0285,1620.6,19.0,-19.0,32.43,9.0,-4.83,1547.0,1355.88,1105.99,-486.6,103.6,5735.0,155.0,-172.0,4.41,0.124,-0.186,0.973,0.27,-0.145,294.36819,38.31028,15.279,0,False,True,766.4219596018161,41.809434418457165,5429.490814999999
0,0,0,0,1.625522174,1.58e-07,-1.58e-07,0.076,0.022,-0.076,170.8266564,7.61e-05,-7.61e-05,2.38963,0.00338,-0.00338,7969.0,11.8,-11.8,9.73,1.41,-1.42,1579.0,1467.41,576.36,-452.24,799.7,5539.0,83.0,-74.0,4.322,0.137,-0.1,1.106,0.161,-0.161,293.87192,38.422939,15.001,1,False,True,3334.82449800827,150.8129341405001,6775.504204000001
0,1,0,0,1.621668852,1.356e-06,-1.356e-06,1.194,22.82,-0.476,170.358337,0.000658,-0.000658,1.7517,0.0379,-0.0379,7662.0,139.0,-139.0,32.76,10.75,-3.59,1598.0,1546.28,1496.11,-466.3,67.8,6106.0,169.0,-190.0,4.487,0.054,-0.229,0.966,0.317,-0.106,293.42636,46.68792,13.9,0,False,True,4374.034153088912,47.20024275945536,5697.850536
0,1,0,0,1.620813697,4.22e-07,-4.22e-07,0.636,0.004,-0.004,132.727367,0.000214,-0.000214,5.9968,0.0198,-0.0198,121320.0,306.0,-306.0,43.95,13.48,-13.48,1733.0,2127.67,1912.66,-1210.78,680.4,5757.0,155.0,-155.0,4.209,0.306,-0.204,1.177,0.361,-0.361,298.70334,41.633961,13.242,0,False,True,20230.786380938767,48.411147931486965,7975.339053000001
0,0,0,0,1.620467654,5.924e-06,-5.924e-06,0.271,0.189,-0.271,132.06388,0.00328,-0.00328,2.1888,0.0995,-0.0995,159.6,8.3,-8.3,1.57,0.24,-0.3,1681.0,1893.42,849.07,-743.1,22.7,5553.0,111.0,0.0,4.221,0.188,-0.101,1.25,0.196,-0.24,292.58044,46.097389,15.065,1,False,True,72.9166333531463,1205.9992318476232,8676.5625
0,0,0,0,1.616883373,2.284e-06,-2.284e-06,0.856,0.086,-0.575,169.80396,0.00111,-0.00111,1.6325,0.0413,-0.0413,437.3,12.2,-12.2,4.47,1.01,-2.18,1774.0,2342.49,1389.7,-1759.05,43.9,4868.0,73.0,-65.0,3.902,0.069,-0.138,1.816,0.409,-0.885,288.75494,39.563648,14.411,1,False,True,267.87119885378326,524.0468626293372,16053.963008000002
0,0,1,0,1.615758517,6.748e-06,-6.748e-06,0.234,0.234,-0.234,131.68535,0.00364,-0.00364,1.734,0.102,-0.102,41.7,2.7,-2.7,1.31,0.32,-0.36,2158.0,5140.67,3842.79,-2707.0,18.0,5622.0,169.0,-152.0,3.813,0.266,-0.143,2.017,0.496,-0.551,299.05725,44.074902,12.743,0,False,True,24.04842903781486,3924.1725769674986,22871.920758
0,1,0,0,1.6156052,0.0002109,-0.0002109,1.149,0.322,-0.178,131.4952,0.0164,-0.0164,14.55,1.6,-1.6,1582.0,328.0,-328.0,34.69,10.39,-8.48,2202.0,5539.33,4903.21,-2874.79,253.1,6770.0,189.0,-283.0,4.15,0.158,-0.193,1.623,0.486,-0.397,295.31842,40.208961,13.391,0,False,True,108.7285148640196,159.68088326085666,17833.053330000002
0,0,0,0,1.615357809,2.324e-06,-2.324e-06,0.931,0.007,-0.679,132.7846,0.00121,-0.00121,1.1435,0.0377,-0.0377,499.6,20.7,-20.7,1.37,0.09,-0.13,806.0,99.32,23.7,-25.18,31.2,3821.0,76.0,-84.0,4.755,0.056,-0.028,0.486,0.034,-0.047,292.76993,48.89962,15.655,1,False,True,436.9038592882735,72.49629744795806,902.504916
0,1,0,0,1.613014741,1.85e-07,-1.85e-07,0.882,0.014,-0.015,131.7482916,9.44e-05,-9.44e-05,4.39594,0.00538,-0.00538,152120.0,137.0,-137.0,157.33,21.69,-65.1,3145.0,23173.2,10276.62,-16452.32,1096.1,7832.0,216.0,-325.0,3.836,0.352,-0.088,2.779,0.383,-1.15,300.33246,44.144138,12.146,0,False,True,34604.65006240984,147.29040775891178,60485.290712
0,1,1,1,1.613001111,9.026e-06,-9.026e-06,0.448,0.02,-0.448,178.52846,0.00496,-0.00496,2.394,0.149,-0.149,104.1,6.6,-6.6,1.25,0.38,-0.35,1680.0,1878.1,1760.7,-1020.71,19.3,5580.0,182.0,-182.0,4.223,0.282,-0.188,1.205,0.368,-0.335,300.32898,44.151119,13.945,0,False,True,43.483691109569286,1502.4787980169617,8102.299500000001
0,1,1,1,1.612249049,4.354e-06,-4.354e-06,1.171,0.71,-0.135,131.85204,0.00231,-0.00231,4.235,0.13,-0.13,154.0,4.1,-4.1,50.98,10.63,-17.29,2713.0,12788.25,8056.8,-7938.71,45.4,6732.0,187.0,-234.0,3.793,0.292,-0.097,2.569,0.536,-0.871,298.35434,47.672081,12.775,0,False,True,36.36362777718352,250.84836699002813,44429.591052
0,0,0,0,1.61189046,4.301e-06,-4.301e-06,0.782,0.02,-0.544,133.5704,0.0023,-0.0023,3.0792,0.0664,-0.0664,101.1,2.9,-2.9,1.72,0.29,-0.36,1930.0,3267.98,1541.4,-1379.79,38.0,5918.0,107.0,-119.0,4.127,0.168,-0.098,1.555,0.265,-0.324,290.03052,42.16605,13.182,1,False,True,32.83319276656509,1899.9872674492633,14309.871949999997
0,0,0,0,1.609321941,3.044e-06,-3.044e-06,0.016,0.463,-0.016,178.94178,0.00158,-0.00158,1.6067,0.0505,-0.0505,728.5,24.4,-24.4,1.57,0.07,-0.08,958.0,199.28,36.07,-33.23,35.3,4224.0,84.0,-84.0,4.662,0.025,-0.02,0.603,0.027,-0.03,297.43039,39.847839,15.937,1,False,True,453.41354738685044,126.9298554586908,1535.8844159999999
0,1,0,0,1.608363345,3.6e-07,-3.6e-07,0.608,0.025,-0.032,131.58432,0.000187,-0.000187,2.1988,0.0125,-0.0125,96134.0,486.0,-486.0,19.36,1.34,-1.22,1133.0,390.1,112.35,-86.86,312.3,5022.0,151.0,-151.0,4.668,0.052,-0.036,0.589,0.041,-0.037,281.59381,42.710011,13.819,0,False,True,43721.10072716903,20.149792347634694,1742.2372619999999
0,1,0,0,1.606163631,1.35e-07,-1.35e-07,0.901,0.011,-0.012,131.6342249,6.95e-05,-6.95e-05,4.92516,0.00362,-0.00362,144600.0,75.3,-75.3,130.46,12.91,-24.02,2943.0,17727.93,4362.54,-6475.33,1662.0,8027.0,63.0,-95.0,3.997,0.126,-0.073,2.314,0.229,-0.426,289.4288,44.641411,12.691,0,False,True,29359.446320638046,135.88785730578064,42981.342092
0,1,0,0,1.606003121,4.6e-08,-4.6e-08,0.496,0.003,-0.001,132.4945147,2.41e-05,-2.41e-05,4.88602,0.00038,-0.00038,402550.0,0.0,0.0,360.08,112.9,-48.4,3359.0,30041.73,24542.64,-8155.62,4679.3,5297.0,69.0,-37.0,2.909,0.121,-0.148,5.059,1.586,-0.68,292.93695,38.593071,14.194,0,False,True,82388.10271179759,83.4307096105568,135568.668857
0,0,1,0,1.60375114,1.079e-05,-1.079e-05,0.54,0.058,-0.432,132.16816,0.00616,-0.00616,1.498,0.173,-0.173,51.0,6.5,-6.5,0.82,0.24,-0.19,1688.0,1918.63,1557.53,-901.18,9.4,5818.0,145.0,-159.0,4.292,0.209,-0.19,1.116,0.314,-0.257,299.98813,43.663319,13.261,0,False,True,34.04537113126093,2339.789829524598,7246.063008000002
1,0,0,0,1.6031794,2.154e-05,-2.154e-05,0.586,0.177,-0.184,131.5678,0.00307,-0.00307,0.91,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,676.51,505.39,-182.01,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,290.55728,50.832722,14.653,0,False,True,551.0982954963786,258.20982511075374,5774.0
0,0,1,0,1.595630597,5.088e-06,-5.088e-06,1.21,10.8,-0.074,136.13782,0.00237,-0.00237,1.793,0.147,-0.147,259.6,17.5,-17.5,17.94,3.66,-1.23,1346.0,778.05,492.25,-180.51,18.3,5632.0,169.0,-169.0,4.616,0.032,-0.128,0.729,0.149,-0.05,299.07828,46.78616,15.112,0,False,True,144.78519532337128,43.36956279991288,2993.075712
0,0,0,0,1.594745374,1.13e-07,-1.13e-07,0.514,0.022,-0.037,170.6483505,5.79e-05,-5.79e-05,1.9604,0.0106,-0.0106,15044.0,20.3,-20.3,11.3,3.09,-1.33,1539.0,1329.42,1067.75,-412.98,1009.3,5934.0,160.0,-178.0,4.491,0.065,-0.195,0.893,0.244,-0.105,285.21381,39.027481,15.53,1,False,True,7673.940178565508,117.64777719931176,4732.062366
0,1,1,0,1.594162001,6.3e-07,-6.3e-07,1.128,0.157,-0.084,132.634679,0.000322,-0.000322,5.4958,0.0183,-0.0183,9876.3,28.8,-28.8,26.11,5.29,-3.51,1419.0,960.51,599.12,-322.19,415.0,5388.0,159.0,-159.0,4.449,0.121,-0.148,0.885,0.179,-0.119,301.09857,44.76059,14.585,0,False,True,1797.062884918868,36.78705335936218,4220.0163
0,0,0,0,1.59295975,2.294e-06,-2.294e-06,0.0779,0.3702,-0.0779,182.08924,0.00109,-0.00109,1.9313,0.0325,-0.0325,248.3,5.6,-5.6,1.48,0.29,-0.07,1517.0,1251.43,667.49,-223.8,48.9,5779.0,110.0,-128.0,4.491,0.03,-0.16,0.956,0.184,-0.05,285.57397,38.400902,13.803,1,False,False,128.56618414219224,845.5602394863248,5281.636144
0,1,0,0,1.592634161,7.01e-07,-7.01e-07,0.877,0.012,-0.011,132.328769,0.0005,-0.0005,8.9488,0.0126,-0.0126,155160.0,158.0,-158.0,100.2,27.04,-33.04,2255.0,6128.09,4886.7,-3736.14,1207.6,6574.0,181.0,-227.0,4.061,0.264,-0.176,1.768,0.477,-0.583,291.76633,37.097191,14.915,0,False,True,17338.635645155144,61.15858222396625,20549.166976
0,1,1,1,1.592633181,2.154e-05,-2.154e-05,0.003,0.177,-0.184,133.9243804,0.00307,-0.00307,5.5605,0.109,-0.109,633.1,19.6,-19.6,1.56,0.13,-0.12,1053.0,290.51,87.21,-73.46,66.9,4506.0,121.0,-135.0,4.626,0.042,-0.028,0.651,0.053,-0.053,291.76196,37.09864,15.47,0,False,True,113.85664708989351,186.2242395998464,1909.647306
0,1,0,0,1.588298157,1.81e-07,-1.81e-07,0.855,0.016,-0.013,132.1833032,9.03e-05,-9.03e-05,4.37027,0.00538,-0.00538,165030.0,146.0,-146.0,120.0,30.2,-30.2,2773.0,13941.82,10787.08,-7268.88,1071.6,7742.0,244.0,-298.0,4.024,0.187,-0.153,2.094,0.527,-0.527,297.20245,45.849861,12.186,0,False,True,37761.96029948715,116.1818323651514,33947.40031199999
0,0,0,1,1.58826263,1.816e-05,-1.816e-05,0.021,0.448,-0.021,132.19139,0.00988,-0.00988,2.655,0.316,-0.316,78.9,11.0,-11.0,0.47,0.03,-0.03,862.0,130.67,28.35,-25.5,8.5,3931.0,78.0,-78.0,4.717,0.03,-0.03,0.544,0.033,-0.036,297.23355,45.843262,15.455,0,False,True,29.717502931260668,278.0206850623722,1163.3244160000002
0,1,0,0,1.587485742,3.56e-07,-3.56e-07,0.259,0.011,-0.005,132.138538,0.000186,-0.000186,7.7489,0.0142,-0.0142,246570.0,343.0,-343.0,41.52,9.36,-3.34,1460.0,1070.86,717.43,-258.99,996.8,5863.0,158.0,-158.0,4.566,0.04,-0.16,0.821,0.185,-0.066,286.6958,43.86742,14.364,0,False,True,31819.996151712352,25.791425197701702,3951.902382999999
0,1,0,0,1.58742695,1.12e-07,-1.12e-07,0.718,0.012,-0.002,131.9849807,5.63e-05,-5.63e-05,2.66475,0.00216,-0.00216,76162.0,114.0,-114.0,37.64,12.68,-5.43,1893.0,3023.98,2879.99,-1061.95,1150.7,6440.0,144.0,-192.0,4.313,0.09,-0.195,1.241,0.418,-0.179,286.61768,48.996811,13.296,0,False,True,28581.282078513148,80.33953027790834,9918.121640000001
0,1,1,0,1.585673651,1.95e-07,-1.95e-07,1.148,0.049,-0.04,132.013007,0.000105,-0.000105,3.20763,0.00461,-0.00461,44116.0,55.3,-55.3,50.53,14.89,-6.41,1648.0,1740.78,1562.93,-606.83,717.5,6117.0,193.0,-236.0,4.457,0.054,-0.202,1.025,0.302,-0.13,291.72385,42.629822,15.634,0,False,True,13753.452314184518,34.450424808026426,6426.673124999999
0,1,0,0,1.583334941,5.59e-07,-5.59e-07,0.781,0.22,-0.039,132.377894,0.00029,-0.00029,4.4854,0.0191,-0.0191,177070.0,565.0,-565.0,52.0,15.45,-6.6,1548.0,1362.14,1216.03,-453.76,368.8,5846.0,175.0,-192.0,4.472,0.065,-0.195,0.953,0.283,-0.121,286.78952,45.271381,14.932,0,False,True,39476.96092278037,26.194999496250013,5309.389813999999
0,0,1,0,1.583160478,8.28e-07,-8.28e-07,0.897,0.028,-0.641,169.965242,0.0004,-0.0004,1.1935,0.0225,-0.0225,732.6,9.8,-9.8,3.27,1.05,-0.36,1619.0,1625.93,1582.77,-493.93,97.7,6063.0,182.0,-200.0,4.476,0.04,-0.229,1.012,0.328,-0.109,288.50888,41.09589,14.731,0,False,True,613.8243704864932,497.2261476372637,6209.385072
0,1,0,0,1.577800747,1.293e-06,-1.293e-06,1.332,4.112,-0.101,133.307724,0.000695,-0.000695,2.1626,0.0361,-0.0361,697.7,10.5,-10.5,31.24,8.25,-2.77,1513.0,1236.23,961.61,-326.59,79.6,6089.0,164.0,-182.0,4.566,0.044,-0.187,0.802,0.212,-0.071,292.08905,47.929642,15.031,0,False,True,322.6207700819523,39.57202178066512,3916.4691560000006
1,0,0,0,1.5765874,2.941e-05,-2.941e-05,1.04,0.071,-0.045,132.4469,0.0146,-0.0146,15.18,1.6,-1.6,29.2,4.3,-4.3,15.68,1.98,-5.94,2946.0,17781.51,6989.33,-11694.29,27.9,6742.0,160.0,-200.0,3.688,0.304,-0.076,3.138,0.396,-1.188,293.5484,45.201,12.232,0,False,True,1.9235835359958147,1134.0248001259693,66388.77064799999
0,0,1,0,1.576341127,2.21e-06,-2.21e-06,0.01,0.377,-0.01,170.88145,0.00116,-0.00116,3.1232,0.0396,-0.0396,335.1,4.5,-4.5,2.96,1.53,-1.53,1797.0,2460.7,3903.35,-1951.42,88.7,5087.0,151.0,-151.0,3.967,0.609,-0.261,1.666,0.861,-0.861,298.42087,44.950802,14.111,0,False,True,107.29376687571501,831.3172867171328,14119.253372
0,1,0,0,1.575710265,1.52e-07,-1.52e-07,0.83,0.005,-0.007,131.692741,7.98e-05,-7.98e-05,6.83787,0.00463,-0.00463,173950.0,95.4,-95.4,246.75,36.44,-67.71,2630.0,11307.3,4213.53,-5765.39,1975.1,5017.0,52.0,-89.0,3.35,0.168,-0.112,4.293,0.634,-1.178,301.30865,44.806961,12.392,0,False,True,25439.20468812588,45.82492382644408,92462.552433
0,1,0,0,1.575631524,2.75e-07,-2.75e-07,1.065,0.317,-0.126,170.393276,0.000137,-0.000137,2.59202,0.00892,-0.00892,25627.0,68.2,-68.2,28.66,7.98,-2.67,1577.0,1464.43,1231.53,-412.53,465.4,6202.0,187.0,-206.0,4.537,0.05,-0.2,0.858,0.239,-0.08,295.43478,46.203129,14.731,0,False,True,9886.879774508,51.09664860095434,4565.689128
0,0,0,0,1.574090323,5.522e-06,-5.522e-06,0.071,0.385,-0.071,131.86116,0.00336,-0.00336,1.5796,0.0962,-0.0962,224.9,15.2,-15.2,0.93,0.06,-0.02,998.0,234.92,49.9,-25.64,17.7,4313.0,86.0,-77.0,4.662,0.006,-0.042,0.65,0.038,-0.014,288.41653,47.878731,15.571,1,False,True,142.377727033599,252.6018789227108,1822.2425000000003
0,0,1,0,1.574063832,1.839e-06,-1.839e-06,1.237,0.408,-0.142,133.05514,0.00104,-0.00104,5.6357,0.0508,-0.0508,1118.1,9.5,-9.5,28.63,7.38,-4.29,1619.0,1622.84,1232.03,-583.69,145.3,5951.0,160.0,-178.0,4.411,0.12,-0.18,0.962,0.248,-0.144,298.62164,42.39423,14.636,0,False,True,198.39590496373032,56.68319746129244,5507.317244
1,0,0,0,1.573020098,4.133e-06,-4.133e-06,1.184,0.082,-0.059,132.28063,0.00182,-0.00182,15.574,0.412,-0.412,292.2,2.2,-2.2,31.6,5.3,-3.1,2113.0,4693.57,1975.07,-1076.07,195.5,6770.0,70.0,-91.0,4.232,0.067,-0.114,1.449,0.243,-0.142,297.10431,41.219921,9.616,0,False,True,18.762038091560417,148.5306915021933,14214.298770000001
0,1,1,1,1.572181216,7.881e-06,-7.881e-06,1.149,0.366,-0.114,131.77456,0.0047,-0.0047,7.219,0.246,-0.246,219.5,5.8,-5.8,77.12,9.22,-34.56,3384.0,30903.98,12219.79,-22580.67,48.2,6622.0,180.0,-200.0,3.421,0.425,-0.075,4.315,0.516,-1.934,297.11057,39.703911,13.157,0,False,True,30.40586917774357,400.7258765466043,123296.50795000003
0,1,0,0,1.570919281,4.74e-07,-4.74e-07,1.083,0.1,-0.083,132.47362,0.000255,-0.000255,3.2232,0.0141,-0.0141,65124.0,238.0,-238.0,59.12,18.46,-9.92,1797.0,2473.29,2346.12,-1008.02,316.9,6192.0,194.0,-237.0,4.326,0.128,-0.208,1.162,0.363,-0.195,286.99765,42.46516,13.406,0,False,True,20204.759181943664,41.83508048316847,8360.710847999999
0,1,0,0,1.570518376,1.851e-06,-1.851e-06,1.295,2.616,-0.008,132.340523,0.000979,-0.000979,3.2035,0.0536,-0.0536,2213.2,34.2,-34.2,450.76,56.32,-180.3,4106.0,67267.85,24114.36,-45097.68,76.7,5314.0,95.0,-116.0,2.782,0.304,-0.076,11.82,1.477,-4.728,295.20288,38.51955,10.055,0,False,True,690.8691459749816,149.23207438718595,742431.6936
0,0,1,0,1.57017249,1.881e-05,-1.881e-05,0.085,0.363,-0.085,132.1034,0.0109,-0.0109,2.257,0.258,-0.258,158.4,19.7,-19.7,0.82,0.12,-0.06,1232.0,543.06,273.31,-138.61,10.2,5300.0,187.0,-187.0,4.66,0.03,-0.09,0.66,0.095,-0.048,297.70941,41.028149,15.981,0,False,True,70.1816259718095,662.2674850396523,2308.6800000000003
0,0,0,0,1.569066598,3.057e-06,-3.057e-06,0.097,0.358,-0.097,133.04032,0.00171,-0.00171,2.7803,0.0469,-0.0469,147.2,3.5,-3.5,1.68,0.28,-0.34,1849.0,2763.39,1157.65,-1098.21,48.7,5821.0,69.0,-87.0,4.172,0.162,-0.108,1.395,0.228,-0.279,292.04437,46.329029,13.93,1,False,True,52.943907871845525,1644.874020908321,11327.811525000001
1,0,1,0,1.56859048,1.162e-05,-1.162e-05,1.198,0.206,-0.116,131.64081,0.00619,-0.00619,11.591,0.881,-0.881,280.6,8.5,-8.5,23.41,7.29,-2.61,1693.0,1935.28,1781.67,-630.75,43.3,6248.0,175.0,-241.0,4.442,0.07,-0.21,1.002,0.312,-0.112,293.81381,38.926201,15.105,0,False,True,24.208435492327197,82.66894136399225,6273.016991999999
0,1,0,0,1.566528935,3.03e-07,-3.03e-07,1.033,0.173,-0.13,132.537255,0.00016,-0.00016,3.2593,0.0107,-0.0107,92511.0,197.0,-197.0,49.66,12.95,-5.98,1551.0,1371.7,1052.53,-431.26,485.0,5883.0,158.0,-175.0,4.471,0.081,-0.189,0.905,0.236,-0.109,296.14212,48.702141,13.984,0,False,True,28383.693313382224,27.621827877127917,4818.324075
0,0,0,0,1.565412613,1.601e-06,-1.601e-06,0.003,0.431,-0.003,132.91281,0.00115,-0.00115,0.7572,0.0299,-0.0299,2754.6,83.1,-83.1,1.73,0.22,-0.19,648.0,41.85,15.16,-10.74,48.6,3464.0,69.0,-55.0,4.923,0.044,-0.044,0.328,0.04,-0.036,282.25021,44.921108,16.257,1,False,True,3637.871582314339,24.19073746200147,372.67097600000005
0,1,0,0,1.560158562,3.32e-07,-3.32e-07,0.712,0.065,-0.054,132.368518,0.000178,-0.000178,3.4248,0.0107,-0.0107,240160.0,615.0,-615.0,45.91,3.86,-4.72,1223.0,530.79,163.2,-152.6,459.9,4926.0,133.0,-148.0,4.548,0.072,-0.044,0.749,0.063,-0.077,286.65768,40.02726,13.871,0,False,True,70123.78237450877,11.561533183151097,2763.490926
0,1,0,0,1.559360638,4.135e-06,-4.135e-06,0.647,0.031,-0.029,132.53955,0.0033,-0.0033,5.4458,0.0184,-0.0184,280070.0,756.0,-756.0,94.2,27.1,-19.75,2234.0,5905.62,5151.19,-2831.72,419.9,7002.0,216.0,-312.0,4.193,0.153,-0.187,1.488,0.428,-0.312,293.55844,41.395351,14.091,0,False,True,51428.61444992205,62.69235602237414,15503.436288
0,0,1,1,1.55935718,1.018e-05,-1.018e-05,0.568,0.003,-0.49,132.54264,0.00618,-0.00618,2.892,0.156,-0.156,49.7,3.2,-3.2,1.39,0.3,-0.48,2389.0,7676.02,4760.67,-4747.83,17.9,6475.0,156.0,-176.0,3.921,0.294,-0.105,1.9,0.406,-0.66,293.37396,41.624859,13.357,0,False,True,17.18533292346718,5522.312573875847,23374.75
0,1,0,0,1.559090282,1.64e-07,-1.64e-07,0.375,0.008,-0.001,131.7719964,8.65e-05,-8.65e-05,4.95211,0.00612,-0.00612,226980.0,226.0,-226.0,129.87,26.87,-49.94,2905.0,16893.61,10976.1,-11623.88,1315.5,7279.0,230.0,-345.0,3.856,0.33,-0.132,2.624,0.543,-1.009,296.97705,49.841808,13.575,0,False,True,45834.99844813656,130.08092607930294,50118.651904000006
0,1,0,0,1.558544209,3.99e-07,-3.99e-07,0.507,0.013,-0.01,131.567665,0.000227,-0.000227,3.3727,0.013,-0.013,225590.0,989.0,-989.0,35.12,3.42,-3.43,1182.0,460.09,178.14,-136.36,421.6,4868.0,175.0,-175.0,4.582,0.06,-0.04,0.708,0.069,-0.069,283.31787,48.404598,14.498,0,False,True,66887.04394489757,13.100512155452389,2440.153152
0,0,0,0,1.55400389,9.87e-07,-9.87e-07,0.016,0.286,-0.015,169.830304,0.000523,-0.000523,1.7664,0.0161,-0.0161,465.8,6.6,-6.6,1.59,0.31,-0.12,1313.0,704.5,426.4,-167.41,82.1,5409.0,162.0,-146.0,4.609,0.03,-0.12,0.746,0.145,-0.058,293.16016,48.881191,14.701,1,False,True,263.7000318727175,443.08148233869036,3010.195044
0,0,1,0,1.55090374,1.188e-05,-1.188e-05,0.817,0.15,-0.575,131.61966,0.00619,-0.00619,3.028,0.193,-0.193,11.3,1.2,-1.2,1.11,0.15,-0.5,3190.0,24453.38,11051.11,-18327.66,11.8,7612.0,211.0,-343.0,3.787,0.391,-0.092,2.968,0.418,-1.339,295.06284,41.124611,11.626,0,False,True,3.7318349630663925,22030.052225178177,67054.290688
0,1,0,0,1.549979213,4.22e-07,-4.22e-07,0.486,0.017,-0.016,132.675027,0.000222,-0.000222,7.5945,0.0183,-0.0183,370550.0,695.0,-695.0,136.64,73.04,-89.23,2141.0,4986.15,8378.43,-4454.73,672.7,5408.0,178.0,-162.0,3.777,0.777,-0.333,2.058,1.1,-1.344,285.9259,41.09082,13.939,0,False,True,48791.882442309245,36.49114434652266,22904.848511999997
0,1,0,0,1.54945486,1.503e-05,-1.503e-05,0.228,0.239,-0.228,132.47682,0.00688,-0.00688,6.698,0.229,-0.229,21.8,1.3,-1.3,1.34,0.22,-0.53,3006.0,19304.93,10095.11,-13430.74,20.9,7382.0,206.0,-353.0,3.838,0.301,-0.129,2.804,0.471,-1.098,284.45609,42.439831,12.374,0,False,True,3.2547024104654505,14406.653427870577,58040.35491199999
1,0,0,0,1.547426532,2.154e-05,-2.154e-05,0.947,0.177,-0.184,132.8859128,0.00307,-0.00307,16.1346,0.109,-0.109,532.9,19.6,-19.6,3.62,1.08,-0.58,1973.0,3587.69,3058.33,-1377.09,210.1,6612.0,158.0,-218.0,4.303,0.101,-0.188,1.264,0.377,-0.203,295.55603,40.233089,13.755,0,False,True,33.02839654975044,991.0743118579248,10563.965952
1,0,0,0,1.546222068,8.553e-06,-8.553e-06,0.503,0.021,-0.479,132.45951,0.00479,-0.00479,7.998,0.142,-0.142,49.4,1.2,-1.2,0.77,0.12,-0.08,1578.0,1465.41,655.32,-367.45,56.6,5611.0,100.0,-112.0,4.388,0.08,-0.12,1.073,0.173,-0.106,288.97165,44.624531,12.16,0,False,True,6.176543363773022,1903.127398535846,6460.107018999999
0,0,1,0,1.545388842,8.406e-06,-8.406e-06,0.341,0.136,-0.341,132.63059,0.00503,-0.00503,3.037,0.161,-0.161,52.8,3.1,-3.1,0.56,0.13,-0.04,1421.0,964.53,610.63,-221.06,20.6,5782.0,138.0,-155.0,4.594,0.036,-0.144,0.767,0.168,-0.056,297.86011,46.386261,13.529,0,False,True,17.38557214831342,1722.3719243358491,3401.4869980000003
0,1,0,0,1.544928892,6.3e-08,-6.3e-08,0.918,0.003,-0.003,133.5487914,3.33e-05,-3.33e-05,1.43586,0.00557,-0.00557,5817.3,9.1,-9.1,13.43,2.41,-2.42,1997.0,3765.46,1865.84,-1429.2,1109.7,6309.0,114.0,-126.0,4.199,0.149,-0.122,1.412,0.254,-0.254,294.19211,39.618999,13.308,1,False,True,4051.436733778549,280.376747551992,12578.530895999998
0,0,1,1,1.544927524,2.74e-06,-2.74e-06,0.533,0.002,-0.462,133.54909,0.00143,-0.00143,1.0134,0.0535,-0.0535,138.5,7.0,-7.0,1.39,0.41,-0.19,1824.0,2606.96,2292.85,-914.58,25.4,6309.0,169.0,-207.0,4.34,0.108,-0.201,1.132,0.34,-0.157,294.18967,39.617119,13.643,0,False,True,136.668505359675,1875.5094420795383,8084.504015999998
0,0,0,0,1.54320541,3.838e-06,-3.838e-06,0.217,0.226,-0.217,131.5554,0.00191,-0.00191,2.5779,0.0539,-0.0539,91.2,3.0,-3.0,1.23,0.19,-0.25,1827.0,2636.85,1181.88,-1069.59,35.2,5866.0,105.0,-117.0,4.2,0.182,-0.112,1.282,0.207,-0.253,289.35867,50.59848,13.38,1,False,True,35.37761923363232,2143.7787448953295,9640.911784
